| 2026-09-14T15:31:29.259Z | agent-pool:invalid-manifest | [SKIP] performance-analyzer (/home/alperen/deckent-dev/.deckent/agents/performance-analyzer/agent.json): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, cla |
| 2026-09-14T15:31:29.261Z | agent-pool:invalid-manifest | [SKIP] security-auditor (/home/alperen/deckent-dev/.deckent/agents/security-auditor/agent.json): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, claude-opus |
| 2026-09-14T15:31:29.263Z | agent-pool:invalid-manifest | [SKIP] architect (/home/alperen/deckent-dev/dist/core/builtins/agents/architect/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, claude-opus-5, c |
| 2026-09-14T15:31:29.264Z | agent-pool:invalid-manifest | [SKIP] architecture-planner (/home/alperen/deckent-dev/dist/core/builtins/agents/architecture-planner/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable |
| 2026-09-14T15:31:29.266Z | agent-pool:invalid-manifest | [SKIP] bug-fixer (/home/alperen/deckent-dev/dist/core/builtins/agents/bug-fixer/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, claude-opus-5, c |
| 2026-09-14T15:31:29.267Z | agent-pool:invalid-manifest | [SKIP] code-reviewer (/home/alperen/deckent-dev/dist/core/builtins/agents/code-reviewer/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, claude-o |
| 2026-09-14T15:31:29.268Z | agent-pool:invalid-manifest | [SKIP] frontend-designer (/home/alperen/deckent-dev/dist/core/builtins/agents/frontend-designer/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1,  |
| 2026-09-14T15:31:29.269Z | agent-pool:invalid-manifest | [SKIP] performance-analyzer (/home/alperen/deckent-dev/dist/core/builtins/agents/performance-analyzer/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable |
| 2026-09-14T15:31:29.270Z | agent-pool:invalid-manifest | [SKIP] security-auditor (/home/alperen/deckent-dev/dist/core/builtins/agents/security-auditor/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, cl |
| 2026-09-14T15:31:29.288Z | planSprint:temp-agent | Generated temp agent: temp-react-ts-specialist for typescript/react |
